name,categories,lat,lng,id,venue_id
Finish Line,General Entertainment,43.63126727944614,-79.41839488074255,4fa695ffe4b01208fb83cea8,
Vista Courtyard,Concert Hall,43.628620426937864,-79.41158294677734,4e304039b61c88c3a7a07d81,
Echo Beach Music Unlimited Oasis,General Entertainment,43.629800820648306,-79.41083192825316,502919acd86cddeca11b7cbd,34682853
Sutro Stage,Music Venue,43.629412,-79.411048,52069e9a11d27a0c59765ea4,
Queens Quay Gallery,Art Gallery,43.63202,-79.41238,4bcb5465937ca5936c55a992,
Oktoberfest,General Entertainment,43.63155629050261,-79.41229933405063,5246366611d2dda445376db3,
Outsidelands Land's End Stage,General Entertainment,43.63214899278018,-79.41105159360353,53e69770498ed822e07399a8,
Sutro Stage @ Outsidelands,Concert Hall,43.63012781817106,-79.4102600666909,52082e1111d2d52466a6707b,
Pipeworks,Theme Park,43.629108,-79.412617,4e74cb43aeb780be09eb372f,
Outside Lands VIP Tent,Music Venue,43.629293286919975,-79.41102411014391,52081691498e3dcfc67f0b15,
Zero Gravity Ride,Theme Park,43.629058,-79.412565,4e0629bdaeb74c3991082641,
Yaught party all white affair,Music Venue,43.63055,-79.41005,52117e9911d2ca5a5c9db4a7,
Free Fall,Theme Park,43.62918132,-79.412585,4c7d6d84d65437049c59c0a2,
Hanlan's Point,Performing Arts Venue,43.6289467,-79.3944199,55374fed498e83faebab4c68,
Ned Hanlan Tugboat,Historic Site,43.62778275380953,-79.38911719215369,511c033ce4b0bc25ffd20617,
Snake Lizard,Street Art,43.63114,-79.35617,5802c0ccd67cd7de62762e34,
CNE Midway,Theme Park,43.633477729226776,-79.41615787837362,5029845fe4b0c9030fc42f48,
Honda Indy Toronto,Racetrack,43.63453243757477,-79.41536089882229,53c5b32a498e636c2df315f1,
Screemers,Comedy Club,43.63296444624277,-79.42044083843297,4ae4ef35f964a520899f21e3,
Coca-Cola Coliseum,Hockey Arena,43.63562896006832,-79.4150303143773,4ad4c062f964a520d4f720e3,33431420
Queen Elizabeth Theatre,Performing Arts Venue,43.63304406988354,-79.42153318819182,4dafb94881548efb15b1d7a9,
Hitching Ring Café and Bar,Café,43.633864,-79.419603,4ccf0fce3cb6b713213dc4c8,
CNE Skyride,Theme Park,43.63355999363175,-79.41645468279195,502eb202e4b06a779dc3de1a,
haunted mansion @ cne,Theme Park Ride / Attraction,43.6324,-79.415898,55e5dacb498e5e942fd067eb,
Royal Agricultural Winter Fair,General Entertainment,43.6352077057711,-79.41416816483999,509287b3e4b07ca5e51a8938,
Kandy Gallery - Neil Dankoff,Art Gallery,43.633375,-79.412781,5b19d57ea92d98002cd1e4fa,
The Artist Project,Art Gallery,43.632006874343055,-79.42131334526438,5307a904498e75d66d27411b,
Kiddie Midway,Theme Park,43.63346901784656,-79.42275082164531,502d36c5e4b060c1a45688e6,
Kids World @ CNE,Theme Park Ride / Attraction,43.633237982113286,-79.42382501949314,53fcbb93498e08c864ddcfbc,
Queen Elizabeth Building & Theatre,Theater,43.63310539057574,-79.4218621140264,4ad4c062f964a520f5f720e3,
Polar Express,Fair,43.6331436456762,-79.41539937385532,5044ed65e4b0af4f744f68a9,
Zipper,Theme Park Ride / Attraction,43.632358,-79.4161,5224c7ee11d2e1240ba846c4,
crazy mouse @ cne,Theme Park Ride / Attraction,43.632714,-79.415182,55e5dc39498ea37d89864104,
Cliff Hanger,Theme Park,43.632493208995434,-79.41622933137641,503fe594e4b0350e013a6fc5,
Blitzer,Theme Park Ride / Attraction,43.633375,-79.415955,5b79b337f193c000393652a0,
Midway Stage,Music Venue,43.63363694010925,-79.41488742828369,4c6f1ced344437048228205f,
Stanley Barracks,Historic Site,43.633973984819754,-79.41282151116927,4eb6aa0c991165b762e839a7,
Food Network Celebrity Stage,Theme Park Ride / Attraction,43.63499260097557,-79.41360202303792,521a668211d28b06227fd94f,
Indie88,General Entertainment,43.63743562489738,-79.41906542125295,528fa84111d29689c992e133,
Starship 4000 @ CNE,Theme Park Ride / Attraction,43.632833,-79.416351,53fceefd498ee8e818454607,
Guest Relations Trailer,General Entertainment,43.635083,-79.418574,521a3a5911d2aa2a5abd1859,
Variety Stage,Indie Theater,43.633847,-79.420424,4e5eced57d8b67dc8ff9c847,
Withrow Common,Art Gallery,43.632635,-79.422115,5ab13a765455b23c44ab7e69,
A71 Entertainment Branding & Marketing,General Entertainment,43.637254958015816,-79.41990633811723,4e962add77c83a33155997b7,
Ritmo Flamenco,Dance Studio,43.637201506520285,-79.4197524454081,4f176fe3e4b0b34550d85d72,
Fantasy Sports Network,General Entertainment,43.63810158109216,-79.41919733028773,531e3226498ed794608d5317,
Enrique Iglasias & JLO concert,Concert Hall,43.635457,-79.419639,50076affe4b037ee719ccafa,
Wacky worm,Theme Park,43.633641,-79.422447,503d1ef2e4b0708fcf196b55,
Studio City,Performing Arts Venue,43.636308,-79.422489,4bb9fac07421a593e538c340,
Antler Loft,Music Venue,43.637879,-79.418984,50888f89e4b023ef4947a39f,
Danceology,Dance Studio,43.63793861935061,-79.41922339285487,4b760d8cf964a52072392ee3,
Sprite Flowrider,General Entertainment,43.63329,-79.41359,4c8550dae602b1f75da0b67a,
Exhibition Place,Event Space,43.63619609682792,-79.41283250434002,545ce254498ecfed71ac16b2,
President's Choice Superdogs,General Entertainment,43.635531500010224,-79.41159576441879,5045044ee4b0334ed97d8f49,
Lantern Festival @ CNE,Exhibit,43.635253,-79.411854,5b7ba2836e465000395fadcc,
International Stage,General Entertainment,43.63562326032212,-79.41294243597542,4e4e8e4562e14b77e38f006f,
International Pavillion,Art Gallery,43.635623368685735,-79.41282151116927,4c7ffa0be602b1f78a82857a,
Queens Wharf Lighthouse,Historic Site,43.635925,-79.40581,5bbcf589ad1789002cdf6bf1,
LG Fashion Week Beauty by L'Oréal Paris,General Entertainment,43.63456161471567,-79.40950701048091,4b8c4174f964a520d8c632e3,
Haunted Walking Tour Exhibition Place,General Entertainment,43.63665899854671,-79.41208496574654,506ae442e4b04db9a97c7022,
Arcadia Art Gallery,Art Gallery,43.634832,-79.39947218062692,4db9ce61ffcbcd48565de4b7,
Toronto Harbour,Harbor / Marina,43.63304549594827,-79.39648421332333,4c1e7433920076b0f563c3e9,
Monument To The War Of 1812: Douglas Coupland,Art Gallery,43.63656161864847,-79.39977719190321,4d6939c3b6f46dcbd0351fb2,
Liberty Village Toastmasters,General Entertainment,43.63634907443773,-79.39677008589689,4e7126ae899808edc8559ada,
Centreville Antique Cars,Theme Park,43.63677,-79.39276,4e07a89b8877394591e7ca4c,
Empire Sandy Tall Ship,Boat or Ferry,43.63669509064083,-79.39160925015382,4bc22d58920eb71378cc1b2c,35864188
The National Ballet of Canada,Dance Studio,43.63742907978547,-79.3934224456686,4ad4c063f964a5205ff820e3,
Aboard Yankee Lady III,General Entertainment,43.63747024536133,-79.38597106933594,523f4e9911d26f7b1a044056,
The Lounge at Live Nation,Music Venue,43.63865222299301,-79.41992138018016,5b292a6d6a5950002cc61324,
Small World Music,Arts & Entertainment,43.63851032,-79.42077424,4e495d547d8b3dcca34d60e7,
Mztv Museum Of Television,Museum,43.637604,-79.421135,5a03445df193c01e830ca220,
Liberty Village Art Crawl,Art Gallery,43.63853762040354,-79.41746600919518,51bb3ea3498e01478b0ef7a6,
Lamport Stadium,Stadium,43.638777912508445,-79.42353373474235,4ad4c062f964a520cff720e3,
Balance 2012 By Paul G. Pignataro,Outdoor Sculpture,43.639705,-79.419587,5947d237898bdc07ff03998a,
BBM Music,Concert Hall,43.64243062658224,-79.41543235244231,4eb1bbf24690370e0c457992,
Entertainment 1,General Entertainment,43.638704,-79.418846,58237462bcf73e3ee5b691bb,
Indie 88,Music Venue,43.63977570763256,-79.41969748366404,521e5ed811d2952b47f786a9,
Zip.ca Kiosk,General Entertainment,43.639305251373315,-79.41677570343018,4e459d1881dc766f3e3b5988,
Gallery 1,Art Gallery,43.638855,-79.418974,549bbd08498ebc7d8c64316b,
blanc,Music Venue,43.637922,-79.420633,546a9c87498edfac40567b14,
The Blu Party,Music Venue,43.6377565,-79.4231789,563b0727cd102a1386bd1003,
Laurier Gallery,Art Gallery,43.63932423022849,-79.42146723536862,4fe671b4e4b0af2e677b0c83,
EMI Music,Music Venue,43.639941576426615,-79.4205947912263,4b9002b3f964a520f16f33e3,
Synbiota Inc.,General Entertainment,43.63831042516862,-79.42091762667414,5425e196498e31ae959a2451,
Toronto Wine & Cheese,General Entertainment,43.640083,-79.421486,4ba426e3f964a520e18638e3,
Studio de Pax,General Entertainment,43.63786104748492,-79.42134618759155,4e483899814d84e76a9b48cd,
Kobo Holiday Jam,General Entertainment,43.63958097300323,-79.42139029034861,4ee7e61bbe7b208527822dd3,
Muse Entertainment,General Entertainment,43.63667601705279,-79.42220370588309,5612b943498ea9180215352e,
Array Music,Concert Hall,43.639321,-79.420917,4b00c677f964a520104122e3,
General Purpose Pictures,Art Gallery,43.63627489728327,-79.41952567302198,4b7ae874f964a52057452fe3,
Vibe Theater,Movie Theater,43.63933628801004,-79.4151740198621,4ed2a6897ee5be844ddcb5cf,
Owl Studios,Performing Arts Venue,43.637802,-79.420956,4bc9e0a60687ef3b7fa5dacc,
The 65,Music Venue,43.64221,-79.41476,53a4f079498e70c5a301b51e,
The Remix Project,Performing Arts Venue,43.63649113953229,-79.42251282693181,4be08b5198f2a5939298c25a,
Pigeon Art Installation,Public Art,43.638943,-79.4121,5ac26be61de7657fd740fa2f,
Presentation Theatre,General Entertainment,43.63743432144183,-79.40884739415542,4e60024562e13e3bcd951cb3,
Fort York Heritage Conservation District,Historic Site,43.63871515075281,-79.40578937530518,51ddca978bbdaf8d811bd005,
Wellington Street Incinerator,Historic Site,43.641118,-79.407192,5d99548efa2579000853f34d,
Fort York,Historic Site,43.638354804194,-79.4058845593749,4ad4c05ef964a5209cf620e3,
"Lolë White Yoga Session, Toronto",General Entertainment,43.638140573527274,-79.40699100494385,51c377b0454a14e9234eef96,
Maracatu Mar Aberto Sede,General Entertainment,43.638628,-79.410234,4fc5546fe4b0f1d460aa86b4,
Celebrity Experts Stage,Performing Arts Venue,43.63805776203387,-79.40805035147457,5402099b498ed729c024a2a0,
The Command Center,Circus,43.64119611070141,-79.41390433219935,53c32138498eb2376a9cf586,
The Living Room Show,Music Venue,43.641604,-79.409779,50e647b6e4b00b29a11c90ae,
North And South Soldiers' Barracks,Historic Site,43.63883,-79.40463,5dfd254f50a6bf0008abd512,
No 2 (Centre) Blockhouse,History Museum,43.63889,-79.4036,5dfd21ca028e6200089f644d,
Officers' Blue Barracks,Historic Site,43.639145,-79.40314,5dfd199d9d34280008e9278e,
Luminato -the Encampment,Art Gallery,43.63860431543106,-79.40400456667852,4fd14a09e4b0f848175f1049,
The Box,Performing Arts Venue,43.641291,-79.403364,513125aae4b097f2c14624e3,
Breath of Life Cheerleading Competition!,Dance Studio,43.638260535698464,-79.40510947930277,4ed239b4775bbb5f350cea61,
Rapier Wit,Performing Arts Venue,43.642487,-79.402991,4adfc325f964a520467d21e3,
Diaz Contemporary,Art Gallery,43.641538572750584,-79.40428491889422,4bbbccdced7776b005f83e51,
Oceana Digital Toronto,Office,43.6416966524472,-79.40235614776611,4dfa6e6e63652db0f5192f14,
Abstract Motherform,Art Gallery,43.642678648954195,-79.40308654464498,4c1ccd09eac020a13c0947c2,
Good Intentions Studio,Art Gallery,43.641578,-79.403767,5021be26e4b00d04ba6cd5d3,
AGB Set,Dance Studio,43.642188,-79.40423,51cb773a498ed40279e183e0,
Elyu Hato,Historic Site,43.638958,-79.400087,527eec4b498e543c54ff5312,
Studio Jersey,Piano Bar,43.640886,-79.403894,4d02510758245481a76d4aac,
Artists' Ghetto,Art Gallery,43.64126704978154,-79.40427671084406,4d55683216a6b60c579b4af8,
97 Studio,Art Gallery,43.641695,-79.403813,4ebdb3846da15b4dde0dea86,
pillow fight league,General Entertainment,43.642355473632236,-79.40398807534523,4b1b2ec4f964a5204ff923e3,
Big Red Canoe,Outdoor Sculpture,43.63854,-79.396772,4c14088cb7b9c92803b0aa37,
Fort York NHS,Historic Site,43.64166047774191,-79.39551114043773,50c367e5e4b070f4c2231906,
Cityfest,Performing Arts Venue,43.640112530468116,-79.39420269860561,5210196e498e98bc89163c4a,
Harbourview Mariner Super Club Bowling Alley,Bowling Alley,43.64034870921575,-79.3920695688643,4f0b3e74e4b0e8ed3a61a50e,
Blue Jays Clubhouse,General Entertainment,43.64214208614319,-79.40007954632588,4eeb9c562c5beea620ae3c2c,
Terry Fox's Lucky Sock,Public Art,43.63945388793945,-79.39754486083984,5150a6cfe4b0c471060b21db,
Terry Fox's Marathon Outfit,Public Art,43.63885949333186,-79.39550014520536,5150a852e4b06c6904acb068,
TBWA (the Clubhouse),Art Gallery,43.638232,-79.391934,4b27d756f964a520f78a24e3,
Royal Palace,Historic Site,43.640914,-79.394169,50f2168ce4b0e6ba65302181,
The Gallery - City Place,Art Gallery,43.63990081610151,-79.39318641168816,4c0984887e3fc9284721f282,
Rogers Centre,Baseball Stadium,43.64175329733295,-79.38714957057036,4ad4c061f964a520adf720e3,
"Founder's Club, Rogers Centre",Baseball Stadium,43.64013884221509,-79.39014531168317,4ea6a1747ee5bebc94b7b1e6,
Ice Breakers Installations,Public Art,43.63872,-79.38761,5c4373efe1f0aa002cf624f5,
Stellar Spectra,Public Art,43.63822,-79.38963,5c437455f870fd002c5e0666,
Maple Leaf Cinema,Indie Movie Theater,43.64222083877541,-79.38764371750614,4f5e3a0de4b05cd76be1ecd3,
Section 525,Baseball Stadium,43.64053758164719,-79.3892546419503,502edaa3e4b0504d9e1b5117,
WestJet Flight Deck,Baseball Stadium,43.641038,-79.389092,577edeef498ee0e1785b0698,
Monster Jam,Racetrack,43.64173241620233,-79.38930962181178,4f1b1e81e4b01d7c5e483287,
Touch 'em all Joe Bar,Stadium,43.6418,-79.3891,4ff3740ae4b0211bc122fa61,
CN  Tower Orbs,Outdoor Sculpture,43.642497,-79.387119,57c09f9e498ec78d20bbfae8,
Toronto Railway Museum,History Museum,43.64074506722835,-79.38598104134535,561c0f49498e5a2eb51af02b,
Canadian Waters,Aquarium,43.64210325443365,-79.3862534013201,5671974c498e35b7bd0517a4,
Section 128,Baseball Stadium,43.641640673547684,-79.39004634880298,515f6828e4b06e43789f5a58,
Rainbow Reef,Aquarium,43.64226,-79.385994,567197b5498ec3d948d60864,
The Yard,Arcade,43.640955,-79.386568,59864021c9a51745b6509626,
Big League Classics,Baseball Stadium,43.640834,-79.388435,5cf8623bbfc6d0002c129d1f,
EdgeWalk Base Camp,Tour Provider,43.642328,-79.387029,5d839e76a3d6860007e9b2ad,
The VOID,Arcade,43.641072,-79.386702,5d018cf73fcee8002c9ba232,
Discovery Centre Overlook,Aquarium,43.642353,-79.38599,567196a9498eb233dad30482,
The Audience (Part 2) By Michael Snow,Public Art,43.642192,-79.390456,5d9c850ce6f0710008445df0,
Sleepsville,General Entertainment,43.63870091678495,-79.38954053687314,4f3dd7fde4b0b8bcf2120eb0,
Chinese Railroad Workers Memorial,Historic Site,43.641685,-79.392003,4e0ded28b0fb59de67d0f4a6,
Section 102,Baseball Stadium,43.642107,-79.389539,5ac41d3123a2e64e80e7c1e2,
Bluestown,Jazz Club,43.641044338956846,-79.38962850436394,4fb91a36e4b093431c6e82e6,
Blackberry broadcast studio,Baseball Stadium,43.641640673547684,-79.38911169415756,4f9b49fce4b0d8e621ebc41b,
Section 127,Baseball Stadium,43.641042,-79.38901,5baac57b780eee0039d45055,
Breaking Bad - Final Season,General Entertainment,43.64124120066631,-79.39256437138307,523fa2c2498ef6fdf128a3b6,
Meeeegssss,Comedy Club,43.64,-79.3912,5361727a498ef98a8c094f79,
Ripley's Aquarium of Canada,Aquarium,43.642104321965796,-79.38625159146146,4f05da6f0e61b14c28b2e05f,
The Rec Room,Bar,43.641109851662456,-79.38676279808568,5952cf02829b0c59fa430f63,
Section 123,Baseball Stadium,43.642052246663525,-79.3892381479855,4f85c7e2e4b0ab310b04ebf9,
An Evening With The Cast Of Star Trek The Next Generation,General Entertainment,43.641898053978984,-79.38606025590748,513bca79e4b0f6660e8d174d,
Section 131,Baseball Stadium,43.641553220658814,-79.38916117611082,5081de07e4b0f71a25fff9d3,
Monster Energy AMA Supercross,Track Stadium,43.64096473336387,-79.38892476209534,4d8e54a61d06b1f74789463b,
Apex / Matrix Theatre,Movie Theater,43.64278785063624,-79.39220151646148,50244d56e4b03cb31cb85b5e,
Inner Circle #U2360TOR,Concert Hall,43.641531,-79.389197,4e1b65d91f6e24238de00ddf,
phineas and ferb,General Entertainment,43.64188766479492,-79.38934326171875,50f30e14e4b036c5d26e694a,
Fat Albert's Open Stage & Coffee House,Performing Arts Venue,43.6422,-79.3911,52fc39fc498ede2bba2c141d,
Spiegelworld Canada,Circus,43.639056,-79.387077,562ae103498e90702b268263,
Concert,Concert Hall,43.640416978317454,-79.3899968673232,51e72eaf498e48ebc8562a52,
Sprinting Track (North Side),Racetrack,43.64051808163616,-79.38894675412227,4f3dcd76e4b0a3644d97e522,
Sprinting Track (South Side),Racetrack,43.63969347230513,-79.38817262649536,4f3dc91de4b00c683ca42c8c,
Harbourfront Centre,Performing Arts Venue,43.63855578926675,-79.38319016270458,4ad4c05ef964a52094f620e3,37512083
Museum Of Failure,History Museum,43.638795,-79.383318,5b79e13a0802d4002c88a8ce,
WestJet Stage,Music Venue,43.63802210524934,-79.38353594515505,4e4fe00cc65bb313ba8bd2a8,
Harbourfront Centre Theatre,Theater,43.63872519931156,-79.38068838052389,5585f46a498e7f5296e68a39,
Lakeside Terrace,Theater,43.638478332426814,-79.38280284404755,4c95196af244b1f76c89281d,
Artport Gallery,Art Gallery,43.638465881347656,-79.38206481933594,562d0276498e75118363cf08,
The Power Plant,Art Gallery,43.63827200397285,-79.38199390946676,4ad4c05ff964a520edf620e3,
CitySightSeeing Toronto,Tour Provider,43.638985,-79.385687,4c8e4537a8de224b23f02501,
Taiwanfest,General Entertainment,43.63865621218771,-79.38298672360192,5217df0811d244d690c6beab,
Roundhouse Park,Park,43.64174513889102,-79.38427882922346,4b642db1f964a520b7a22ae3,
Toronto Railway Heritage Centre,History Museum,43.64130010529897,-79.38588431405732,4c57636330d82d7f57d3d962,
Harbourfront Center Lakeside Terrace Tent,Music Venue,43.63854490800028,-79.38298672360192,4c39113993db0f47d7d82292,
Studio Theatre,Theater,43.639046,-79.383277,4c6f1ec534443704ec2f205f,
Happy Place,General Entertainment,43.63845,-79.38504,5bdca1beb9a5a8002c39dbfa,
Brightworks Summer Party,Beer Garden,43.64121107841562,-79.3854004722447,4ffdf277e4b0a95e0b4c4520,
Dangerous Lagoon,Aquarium,43.64233,-79.385925,567197e7498e8ca8c0fe5ea4,
Reef Sharks,Aquarium,43.642326,-79.38592,56719819498e7fc5b86bba07,
Planet Jellies,Aquarium,43.642292,-79.38591,56719875498e68e710acb96c,
The Watermark,Performing Arts Venue,43.6392865,-79.3808801,5562d1ff498e4b921354d767,
Waterclub Billiards Lounge,Pool Hall,43.63991083288799,-79.3817660795977,4ee3aa8e9adf3982febf2f04,
Fleck Dance Theater,Dance Studio,43.638300366812686,-79.3804699399247,4ad4c062f964a520bff720e3,
Daschumd UN,Performing Arts Venue,43.638325,-79.382466,5133ab37e4b01507f5847550,
chessfest Harbourfront Centre,General Entertainment,43.639084,-79.381712,53e7badc498ee2c097911fac,
That Sweet View On Queens Quay .,General Entertainment,43.639689,-79.383679,52be19c811d2945c012ee35b,
planet indigenOus @ Harbourfront,Performing Arts Venue,43.638909,-79.382811,55c7c8b0498e5cbea2b52453,
York Quay Centre,Theater,43.639133,-79.382894,4ad4c062f964a520c7f720e3,
Expression Of Brazil,General Entertainment,43.6384032669869,-79.38007254685002,4ff8a001e4b0b8fdaaaef145,
Christian Marclay's The Clock,Art Gallery,43.638529479079416,-79.38202450557216,505dc3b9e4b0d7a5e2e5eb92,
Labatt Explore Room,General Entertainment,43.639543,-79.380431,4eb05a4d82319d82632a0566,
Projexxx Land,General Entertainment,43.639919,-79.381631,4d3c78f9a2e4b1f7f790e925,
Red Path Tall Ships,General Entertainment,43.63937372287657,-79.37720226802575,51c34910498e76b41c7b6e22,
The Short Story Dispenser,General Entertainment,43.641483,-79.378624,5dd311988260a500089dd2b5,
Toronto Dominion Gallery of Inuit Art,Art Gallery,43.641341609487164,-79.3797206400547,4c6af23c9c76d13adf5f4d0f,
Enwave Theatre,Theater,43.63863608843057,-79.38229942602973,4b10746cf964a520ca7023e3,
Banksy Tag Guard With Balloon,Public Art,43.64189,-79.37952,5d7e98cf9a4ea10008219db7,
Exhibition Common,Art Gallery,43.63920237240594,-79.3816441297531,51fea6b3501931c3a91fa241,
Bestival,Music Venue,43.64025279986041,-79.37443087993755,5579da4b498ec78aba674801,
christmas town,Historic Site,43.642115914257054,-79.37742233276367,4ec67e300cd61745729013b4,
Waterfall at World Trade Centre Residences,General Entertainment,43.64179430247707,-79.37737822637506,4c408bd4af052d7f50f07b79,
Metal Sculpture,Outdoor Sculpture,43.641405,-79.377404,5802cc7f38faa9586ea95c18,
A Sign in the Northwest Passage,Art Gallery,43.637919,-79.382192,4db743b4fc6017cc7a39d6f3,
SuzieB Marketing & Art,Art Gallery,43.64223274422962,-79.37579131605665,4e561e6a922e68c545c222ed,
MacLaren MRM Lunchtable,General Entertainment,43.64124,-79.378218,4c407be5cc410f47daa8a961,
Halminen's Hair,General Entertainment,43.64119905895466,-79.37736294561897,4ec17f280e019a162b827710,
Sur Gallery,Art Gallery,43.642513,-79.371895,590bd487d8096e608d4aa4d9,
Polson Pier,Theater,43.64128672057852,-79.3547978422185,4ad4c061f964a520aff720e3,
smart Expeditions Drive-Thru Art Gallery,Art Gallery,43.64148,-79.35312,4c082fec009a0f4781b8e5bf,
Terri Clark's Concert,Concert Hall,43.64141,-79.355047,51576a9be4b0d2c6fb3ed253,
Portishead,Concert Hall,43.641149,-79.35471,4e922cc20aafb3892451ca3e,
Cherry Cherry Boom Room,Music Venue,43.641601178446145,-79.3545668405772,51bbf014498eb31d3007775c,
The Studio,Music Venue,43.64129325020095,-79.35404433474457,4f429c7fe4b0740e7d200f5f,
Noir,Music Venue,43.640897,-79.3545934,5904441a0457b760d29ac396,
Q107's Halloween Howl,Rock Club,43.640638302735546,-79.35452284019942,4ccb4ebac0378cfa5de97d48,
Soccerworld Polson Pier,Soccer Stadium,43.640547902518406,-79.35359332734578,4b9469bff964a520707834e3,
Best Deal In Town,Rock Club,43.6415953596003,-79.35404983482128,4f94c7f0e4b01970bcd980e6,
Spikes Clubhouse,General Entertainment,43.6406606340188,-79.35325607033245,4aee5493f964a52096d321e3,
Docks Drive In,Drive-in Theater,43.64130890917798,-79.35213578845672,4c2e90a8452620a17d231c0f,
Polson Go-karts,Racetrack,43.64251250706496,-79.35143469488615,4c61f78ae1621b8d1f832253,
Promise @ Cherry Beach,General Entertainment,43.639431550445195,-79.33981899914568,4c15c2c7127f952100162525,
The Great Hall,Event Space,43.64340577915009,-79.42215606502583,4ad91f11f964a5204b1821e3,
The Ossington,Bar,43.64559932089637,-79.4193125839666,4a974d96f964a520502920e3,
Paul Petro Contemporary Art,Art Gallery,43.64432301145991,-79.417928,4ba178eaf964a520f2b937e3,
Tdotlaneart,Art Gallery,43.64477719107589,-79.41915336063043,5027e15be4b04e431c5f0274,
CAMH Historic Walls,Historic Site,43.64440050078977,-79.41651514283417,4f7c91acbe774050eafb2c2a,
City of Craft,Art Gallery,43.644077444149126,-79.42248949882674,4d0cd92ebdbfa35d7f0a6672,
Off Course,Art Gallery,43.644492,-79.419138,5883ad887b88a73bb35836b5,
C1 Art Space,Art Gallery,43.645119683333334,-79.41921746666667,4b6465b9f964a520ebaf2ae3,
Sunny Choi Gallery,Art Gallery,43.643855,-79.420583,4b57abc6f964a520e63a28e3,
JESSEGO Pop Up Gallery,Art Gallery,43.64456964721285,-79.41653163192973,559c26ac498eb3f80f9010cf,
propeller Centre for Visual Arts,Art Gallery,43.64439511534626,-79.41812071971725,4b5b45f3f964a52057f028e3,
Camera Bar,Art Gallery,43.6440894406896,-79.4196315295279,4beb02ac4f5576b01039b396,
